59186.338223	8463755800.000	0.584517	8049
59186.338234	8463755800.000	0.459542	8049
59186.338246	8463755800.000	0.484868	8049
59186.338257	8463755800.000	0.499802	8049
59186.338269	8463755800.000	0.453960	8049
59186.338280	8463755800.000	0.490178	8049
59186.338292	8463755800.000	0.466581	8049
59186.338304	8463755800.000	0.450398	8049
59186.338315	8463755800.000	0.502616	8049
59186.338327	8463755800.000	0.428230	8049
59186.338338	8463755800.000	0.384985	8049
59186.338350	8463755800.000	0.490484	8049
59186.338361	8463755800.000	0.473541	8049
59186.338373	8463755800.000	0.445716	8049
59186.338385	8463755800.000	0.553078	8049
59186.338396	8463755800.000	0.530995	8049
59186.338408	8463755800.000	0.493674	8049
59186.338419	8463755800.000	0.547575	8049
59186.338431	8463755800.000	0.509971	8049
59186.338442	8463755800.000	0.445219	8049
59186.338454	8463755800.000	0.462015	8049
59186.338466	8463755800.000	0.444366	8049
59186.338477	8463755800.000	0.583416	8049
59186.338489	8463755800.000	0.516697	8049
59186.338500	8463755800.000	0.442739	8049
59186.338512	8463755800.000	0.462228	8049
59186.338523	8463755800.000	0.381099	8049
59186.338535	8463755800.000	0.501130	8049
59186.338547	8463755800.000	0.462495	8049
59186.338558	8463755800.000	0.423326	8049
59186.338570	8463755800.000	0.461039	8049
59186.338581	8463755800.000	0.511609	8049
59186.338593	8463755800.000	0.463404	8049
59186.338604	8463755800.000	0.499421	8049
59186.338616	8463755800.000	0.459168	8049
59186.338628	8463755800.000	0.497137	8049
59186.338639	8463755800.000	0.451410	8049
59186.338651	8463755800.000	0.455369	8049
59186.338662	8463755800.000	0.402916	8049
59186.338674	8463755800.000	0.458928	8049
59186.338686	8463755800.000	0.429924	8049
59186.338697	8463755800.000	0.387800	8049
59186.338709	8463755800.000	0.449951	8049
59186.338720	8463755800.000	0.466880	8049
59186.338732	8463755800.000	0.369813	8049
59186.338743	8463755800.000	0.415558	8049
59186.338755	8463755800.000	0.505532	8049
59186.338767	8463755800.000	0.399852	8049
59186.338778	8463755800.000	0.371741	8049
59186.338790	8463755700.000	0.405984	8049
59186.338801	8463755800.000	0.386924	8049
59186.338813	8463755700.000	0.437630	8049
59186.338824	8463755700.000	0.414125	8049
